user,group,device,ip,Login Time,timedelta to previous same user,timedelta to previous same group,timedelta to previous same device,timedelta to previous same ip,timedelta to previous same user-group,timedelta to previous same user-device,timedelta to previous same user-ip,timedelta to previous same group-device,timedelta to previous same group-ip,timedelta to previous same device-ip,timedelta to previous same user-group-device,timedelta to previous same user-group-ip,timedelta to previous same user-device-ip,timedelta to previous same group-device-ip
96,6,2,13,2023-01-09 18:19:20.143124543,7406.9814,7406.9814,16349.154,7406.9814,7406.9814,,7406.9814,,7406.9814,,,7406.9814,,
137,8,64,117,2023-01-09 18:28:48.619243973,8482.041,2962.806,3258.9316,8482.041,8482.041,,8482.041,63489.74,8482.041,,,8482.041,,
70,1,120,63,2023-01-09 18:34:34.635688470,3591.132,925.766,8890.624,3591.132,3591.132,132260.6,3591.132,45249.402,3591.132,132260.6,132260.6,3591.132,132260.6,132260.6
85,8,120,91,2023-01-09 18:36:05.667498042,7990.1675,437.04825,91.03181,7990.1675,7990.1675,489739.22,7990.1675,144958.92,7990.1675,489739.22,489739.22,7990.1675,489739.22,489739.22
68,8,11,93,2023-01-09 18:39:49.590722642,3623.7773,223.92322,14819.476,3623.7773,3623.7773,,3623.7773,52801.668,3623.7773,,,3623.7773,,
85,8,86,91,2023-01-09 18:53:33.912138295,1048.2446,824.3214,67083.54,1048.2446,1048.2446,,1048.2446,67083.54,1048.2446,,,1048.2446,,
32,1,2,147,2023-01-09 19:05:51.465730573,5555.145,1876.8301,2791.3225,5555.145,5555.145,333724.66,5555.145,111318.14,5555.145,333724.66,333724.66,5555.145,333724.66,333724.66
96,6,64,13,2023-01-09 19:12:04.158593958,3164.0154,3164.0154,2595.5393,3164.0154,3164.0154,487625.25,3164.0154,52949.383,3164.0154,487625.25,487625.25,3164.0154,487625.25,487625.25
85,8,18,91,2023-01-09 19:16:02.115499681,1348.2034,1348.2034,35927.594,1348.2034,1348.2034,,1348.2034,367073.56,1348.2034,,,1348.2034,,
150,8,113,104,2023-01-09 19:25:17.988634337,7539.578,555.8731,8881.571,7539.578,7539.578,201733.44,7539.578,89901.83,7539.578,201733.44,201733.44,7539.578,201733.44,201733.44
70,1,134,63,2023-01-09 19:28:44.899777235,3250.2642,1373.4341,6841.396,3250.2642,3250.2642,6841.396,3250.2642,6841.396,3250.2642,6841.396,6841.396,3250.2642,6841.396,6841.396
68,8,2,93,2023-01-09 19:30:00.406142917,3010.8154,282.4175,1448.9404,3010.8154,3010.8154,234376.14,3010.8154,83355.98,3010.8154,234376.14,234376.14,3010.8154,234376.14,234376.14
16,1,143,46,2023-01-09 19:42:06.091279436,4977.2217,801.1915,25790.762,4977.2217,4977.2217,,4977.2217,,4977.2217,,,4977.2217,,
32,1,169,147,2023-01-09 20:05:51.341124341,3599.8755,1425.2499,7711.8906,3599.8755,3599.8755,630390.94,3599.8755,7711.8906,3599.8755,630390.94,630390.94,3599.8755,630390.94,630390.94
32,1,2,147,2023-01-09 20:26:26.849091307,1235.5079,1235.5079,3386.4429,1235.5079,1235.5079,4835.3833,1235.5079,4835.3833,1235.5079,4835.3833,4835.3833,1235.5079,4835.3833,4835.3833
16,1,115,46,2023-01-09 20:41:26.276600943,3560.1853,899.4275,11385.47,3560.1853,3560.1853,210180.67,3560.1853,139076.58,3560.1853,210180.67,210180.67,3560.1853,210180.67,210180.67
96,6,10,13,2023-01-09 20:54:47.598173111,6163.4395,6163.4395,12091.277,6163.4395,6163.4395,95463.16,6163.4395,95463.16,6163.4395,95463.16,95463.16,6163.4395,95463.16,95463.16
96,6,11,13,2023-01-09 21:15:31.683678580,1244.0854,1244.0854,9342.093,1244.0854,1244.0854,,1244.0854,141537.7,1244.0854,,,1244.0854,,
150,8,115,104,2023-01-09 21:19:08.677384258,6830.689,6548.2715,2262.401,6830.689,6830.689,,6830.689,120653.57,6830.689,,,6830.689,,
32,1,170,147,2023-01-09 21:28:15.191660670,3708.3425,2808.915,16635.316,3708.3425,3708.3425,16635.316,3708.3425,16635.316,3708.3425,16635.316,16635.316,3708.3425,16635.316,16635.316
16,1,113,46,2023-01-09 21:32:21.710534951,3055.4338,246.51888,7623.7217,3055.4338,3055.4338,544489.3,3055.4338,61765.93,3055.4338,544489.3,544489.3,3055.4338,544489.3,544489.3
68,8,169,93,2023-01-09 21:32:32.465798406,7352.0596,803.7884,5201.1245,7352.0596,7352.0596,,7352.0596,92963.16,7352.0596,,,7352.0596,,
137,8,115,117,2023-01-09 21:37:10.104142959,11301.485,277.63834,1081.4268,11301.485,11301.485,728292.7,11301.485,1081.4268,11301.485,728292.7,728292.7,11301.485,728292.7,728292.7
68,8,101,93,2023-01-09 21:47:21.533652182,889.0679,611.4295,30573.395,889.0679,889.0679,,889.0679,,889.0679,,,889.0679,,
70,1,115,63,2023-01-09 21:48:34.300092449,8389.4,972.58954,684.1959,8389.4,8389.4,143104.6,8389.4,4028.0234,8389.4,143104.6,143104.6,8389.4,143104.6,143104.6
16,1,113,46,2023-01-09 21:51:32.173641357,1150.4631,177.87355,1150.4631,1150.4631,1150.4631,1150.4631,1150.4631,1150.4631,1150.4631,1150.4631,1150.4631,1150.4631,1150.4631,1150.4631
96,6,113,13,2023-01-09 21:56:51.639319822,2479.9556,2479.9556,319.46567,2479.9556,2479.9556,,2479.9556,,2479.9556,,,2479.9556,,
16,1,11,46,2023-01-09 22:26:58.954281810,2126.7808,2126.7808,4287.2705,2126.7808,2126.7808,498935.28,2126.7808,121759.28,2126.7808,498935.28,498935.28,2126.7808,498935.28,498935.28
104,7,95,44,2023-01-09 23:24:12.195502892,42839.035,30732.746,51969.742,42839.035,42839.035,250155.75,42839.035,250155.75,42839.035,250155.75,250155.75,42839.035,250155.75,250155.75
70,1,134,63,2023-01-09 23:25:17.821517623,5803.5215,3498.8672,14192.922,5803.5215,5803.5215,14192.922,5803.5215,14192.922,5803.5215,14192.922,14192.922,5803.5215,14192.922,14192.922
12,8,98,106,2023-01-09 23:53:12.109551060,62128.816,7550.5757,83574.53,62128.816,62128.816,83574.53,62128.816,83574.53,62128.816,83574.53,83574.53,62128.816,83574.53,83574.53
138,8,99,18,2023-01-10 00:05:09.889095144,122091.27,717.77954,122091.27,122091.27,122091.27,122091.27,122091.27,122091.27,122091.27,122091.27,122091.27,122091.27,122091.27,122091.27
150,8,20,104,2023-01-10 00:08:48.185952270,10179.509,218.29686,24549.775,10179.509,10179.509,24549.775,10179.509,24549.775,10179.509,24549.775,24549.775,10179.509,24549.775,24549.775
79,8,4,8,2023-01-10 00:12:38.416879464,74350.54,230.23093,76594.53,74350.54,74350.54,76594.53,74350.54,76594.53,74350.54,76594.53,76594.53,74350.54,76594.53,76594.53
140,8,104,74,2023-01-10 00:16:55.844329416,58370.27,257.42746,58370.27,58370.27,58370.27,58370.27,58370.27,58370.27,58370.27,58370.27,58370.27,58370.27,58370.27,58370.27
56,8,32,29,2023-01-10 00:18:56.874544860,57771.605,121.03021,57771.605,57771.605,57771.605,57771.605,57771.605,57771.605,57771.605,57771.605,57771.605,57771.605,57771.605,57771.605
126,8,46,111,2023-01-10 00:19:55.567598562,64973.914,58.693054,64973.914,64973.914,64973.914,64973.914,64973.914,64973.914,64973.914,64973.914,64973.914,64973.914,64973.914,64973.914
37,8,121,49,2023-01-10 00:20:55.570334946,29397.969,60.002735,29397.969,29397.969,29397.969,29397.969,29397.969,29397.969,29397.969,29397.969,29397.969,29397.969,29397.969,29397.969
122,1,162,153,2023-01-10 00:26:30.804993402,43887.99,3672.9834,43887.99,43887.99,43887.99,43887.99,43887.99,43887.99,43887.99,43887.99,43887.99,43887.99,43887.99,43887.99
68,8,145,93,2023-01-10 00:30:48.347334972,9806.813,592.777,24682.533,9806.813,9806.813,24682.533,9806.813,24682.533,9806.813,24682.533,24682.533,9806.813,24682.533,24682.533
66,1,128,143,2023-01-10 00:32:14.590970356,38159.63,343.78598,53121.605,38159.63,38159.63,,38159.63,,38159.63,,,38159.63,,
21,8,10,27,2023-01-10 00:34:01.314043687,86784.55,192.9667,13153.716,86784.55,86784.55,469025.0,86784.55,47355.203,86784.55,,,86784.55,,
10,1,66,26,2023-01-10 00:45:37.018568712,73361.24,802.4276,74416.6,73361.24,73361.24,74416.6,73361.24,74416.6,73361.24,74416.6,74416.6,73361.24,74416.6,74416.6
52,1,81,4,2023-01-10 00:48:41.541690450,31201.123,184.52312,31201.123,31201.123,31201.123,31201.123,31201.123,31201.123,31201.123,31201.123,31201.123,31201.123,31201.123,31201.123
150,8,20,104,2023-01-10 00:50:46.364140418,2518.1782,1005.0501,2518.1782,2518.1782,2518.1782,2518.1782,2518.1782,2518.1782,2518.1782,2518.1782,2518.1782,2518.1782,2518.1782,2518.1782
96,6,120,13,2023-01-10 00:56:23.811538207,10772.172,10772.172,22818.145,10772.172,10772.172,503197.75,10772.172,425881.72,10772.172,503197.75,503197.75,10772.172,503197.75,503197.75
117,7,29,158,2023-01-10 00:58:22.530095532,36383.082,5650.3345,61005.527,36383.082,36383.082,61005.527,36383.082,61005.527,36383.082,61005.527,61005.527,36383.082,61005.527,61005.527
52,1,115,4,2023-01-10 01:00:53.308842261,731.76715,731.76715,11539.009,731.76715,731.76715,274588.1,731.76715,11539.009,731.76715,274588.1,274588.1,731.76715,274588.1,274588.1
147,8,80,110,2023-01-10 01:01:14.597187438,53532.383,628.23303,53532.383,53532.383,53532.383,53532.383,53532.383,53532.383,53532.383,53532.383,53532.383,53532.383,53532.383,53532.383
66,1,165,143,2023-01-10 01:04:57.534177474,1962.9432,244.22534,40122.574,1962.9432,1962.9432,40122.574,1962.9432,40122.574,1962.9432,40122.574,40122.574,1962.9432,40122.574,40122.574
10,1,66,26,2023-01-10 01:13:08.911158313,1651.8926,491.37698,1651.8926,1651.8926,1651.8926,1651.8926,1651.8926,1651.8926,1651.8926,1651.8926,1651.8926,1651.8926,1651.8926,1651.8926
94,1,116,45,2023-01-10 01:22:03.845677302,33455.41,534.9345,33455.41,33455.41,33455.41,33455.41,33455.41,33455.41,33455.41,33455.41,33455.41,33455.41,33455.41,33455.41
32,1,170,147,2023-01-10 01:35:32.226727632,14837.035,808.38104,14837.035,14837.035,14837.035,14837.035,14837.035,14837.035,14837.035,14837.035,14837.035,14837.035,14837.035,14837.035
12,8,98,106,2023-01-10 01:58:40.821887453,7528.7124,3446.2246,7528.7124,7528.7124,7528.7124,7528.7124,7528.7124,7528.7124,7528.7124,7528.7124,7528.7124,7528.7124,7528.7124,7528.7124
37,8,120,49,2023-01-10 02:21:30.264103602,7234.694,1369.4423,5106.4526,7234.694,7234.694,,7234.694,27924.596,7234.694,,,7234.694,,
126,8,115,111,2023-01-10 02:32:56.577718184,7981.0103,686.3136,5523.269,7981.0103,7981.0103,,7981.0103,17746.473,7981.0103,,,7981.0103,,
150,8,44,104,2023-01-10 03:01:27.998173138,7841.634,1711.4204,36803.65,7841.634,7841.634,,7841.634,73424.7,7841.634,,,7841.634,,
21,8,120,27,2023-01-10 03:08:28.238398207,9266.925,420.24023,2817.9744,9266.925,9266.925,407193.8,9266.925,2817.9744,9266.925,,,9266.925,,
21,8,169,27,2023-01-10 03:26:15.898350707,1067.6599,1067.6599,21223.432,1067.6599,1067.6599,114186.586,1067.6599,21223.432,1067.6599,114186.586,114186.586,1067.6599,114186.586,114186.586
126,8,115,111,2023-01-10 03:32:40.351145754,3583.7734,384.4528,3583.7734,3583.7734,3583.7734,3583.7734,3583.7734,3583.7734,3583.7734,3583.7734,3583.7734,3583.7734,3583.7734,3583.7734
104,7,27,44,2023-01-10 03:34:23.369128691,15011.174,9360.839,125396.11,15011.174,15011.174,,15011.174,125396.11,15011.174,,,15011.174,,
66,1,165,143,2023-01-10 03:38:09.992843935,9192.459,7357.766,9192.459,9192.459,9192.459,9192.459,9192.459,9192.459,9192.459,9192.459,9192.459,9192.459,9192.459,9192.459
68,8,169,93,2023-01-10 03:42:25.463505616,11497.116,585.11237,969.5651,11497.116,11497.116,22192.998,11497.116,969.5651,11497.116,22192.998,22192.998,11497.116,22192.998,22192.998
21,8,2,27,2023-01-10 04:18:05.752012566,3109.8538,2140.2886,28298.902,3109.8538,3109.8538,746924.3,3109.8538,31685.346,3109.8538,,,3109.8538,,
68,8,169,93,2023-01-10 04:24:35.023018217,2529.5596,389.271,2529.5596,2529.5596,2529.5596,2529.5596,2529.5596,2529.5596,2529.5596,2529.5596,2529.5596,2529.5596,2529.5596,2529.5596
104,7,104,44,2023-01-10 04:27:07.906512931,3164.5374,3164.5374,15012.0625,3164.5374,3164.5374,,3164.5374,,3164.5374,,,3164.5374,,
37,8,44,49,2023-01-10 04:28:42.702064396,7632.438,247.67905,5234.704,7632.438,7632.438,281481.22,7632.438,5234.704,7632.438,281481.22,281481.22,7632.438,281481.22,281481.22
66,1,116,143,2023-01-10 04:35:11.553903193,3421.561,3421.561,11587.708,3421.561,3421.561,,3421.561,11587.708,3421.561,,,3421.561,,
147,8,80,110,2023-01-10 04:44:15.535768190,13380.938,932.8337,13380.938,13380.938,13380.938,13380.938,13380.938,13380.938,13380.938,13380.938,13380.938,13380.938,13380.938,13380.938
56,8,32,29,2023-01-10 04:44:27.614477962,15930.74,12.07871,15930.74,15930.74,15930.74,15930.74,15930.74,15930.74,15930.74,15930.74,15930.74,15930.74,15930.74,15930.74
79,8,64,8,2023-01-10 04:45:05.955152453,16347.538,38.340675,34381.797,16347.538,16347.538,,16347.538,36977.336,16347.538,,,16347.538,,
68,8,44,93,2023-01-10 04:49:58.299602920,1523.2766,292.34445,1275.5975,1523.2766,1523.2766,745546.5,1523.2766,1275.5975,1523.2766,745546.5,745546.5,1523.2766,745546.5,745546.5
55,10,2,96,2023-01-10 05:23:31.387090284,158961.86,42541.7,3925.635,158961.86,158961.86,,158961.86,56200.4,158961.86,,,158961.86,,
12,8,98,106,2023-01-10 05:54:29.984502175,14149.163,3871.6848,14149.163,14149.163,14149.163,14149.163,14149.163,14149.163,14149.163,14149.163,14149.163,14149.163,14149.163,14149.163
66,1,165,143,2023-01-10 06:00:18.574662755,5107.021,5107.021,8528.582,5107.021,5107.021,8528.582,5107.021,8528.582,5107.021,8528.582,8528.582,5107.021,8528.582,8528.582
7,10,87,130,2023-01-10 06:19:53.935621233,58291.13,3382.5486,58291.13,58291.13,58291.13,58291.13,58291.13,58291.13,58291.13,58291.13,58291.13,58291.13,58291.13,58291.13
94,1,2,45,2023-01-10 06:20:34.088929531,17910.244,1215.5143,3422.702,17910.244,17910.244,231839.39,17910.244,35647.24,17910.244,231839.39,231839.39,17910.244,231839.39,231839.39
52,1,81,4,2023-01-10 06:24:05.765899885,19392.457,211.67697,20124.225,19392.457,19392.457,20124.225,19392.457,20124.225,19392.457,20124.225,20124.225,19392.457,20124.225,20124.225
94,1,116,45,2023-01-10 06:44:10.960970990,1416.8721,1205.1951,7739.407,1416.8721,1416.8721,19327.115,1416.8721,7739.407,1416.8721,19327.115,19327.115,1416.8721,19327.115,19327.115
52,1,125,4,2023-01-10 06:47:02.369026411,1376.6031,171.40805,150030.56,1376.6031,1376.6031,,1376.6031,,1376.6031,,,1376.6031,,
46,9,110,154,2023-01-10 06:48:28.638512726,46858.02,46858.02,54119.1,46858.02,46858.02,,46858.02,,46858.02,,,46858.02,,
82,1,114,65,2023-01-10 06:54:49.729035782,111505.67,467.36002,111505.67,111505.67,111505.67,111505.67,111505.67,111505.67,111505.67,111505.67,111505.67,111505.67,111505.67,111505.67
122,1,162,153,2023-01-10 07:02:26.001519956,23755.197,456.2725,23755.197,23755.197,23755.197,23755.197,23755.197,23755.197,23755.197,23755.197,23755.197,23755.197,23755.197,23755.197
148,10,44,19,2023-01-10 07:06:01.225421009,78373.984,2767.2898,8162.926,78373.984,78373.984,596565.25,78373.984,56727.543,78373.984,596565.25,596565.25,78373.984,596565.25,596565.25
119,3,152,38,2023-01-10 07:37:36.480363018,71184.086,53372.13,71184.086,71184.086,71184.086,71184.086,71184.086,71184.086,71184.086,71184.086,71184.086,71184.086,71184.086,71184.086
130,10,10,121,2023-01-10 07:40:36.141545679,138312.31,2074.916,25594.828,138312.31,138312.31,241056.88,138312.31,66908.41,138312.31,241056.88,241056.88,138312.31,241056.88,241056.88
132,10,126,39,2023-01-10 07:42:12.604785648,152806.81,96.46324,168354.66,152806.81,152806.81,168354.66,152806.81,168354.66,152806.81,168354.66,168354.66,152806.81,168354.66,168354.66
85,8,71,91,2023-01-10 07:42:46.411689666,44804.297,6496.4272,55190.91,44804.297,44804.297,55190.91,44804.297,55190.91,44804.297,55190.91,55190.91,44804.297,55190.91,55190.91
5,3,140,5,2023-01-10 07:44:53.311488108,82906.82,436.83112,82906.82,82906.82,82906.82,82906.82,82906.82,82906.82,82906.82,82906.82,82906.82,82906.82,82906.82,82906.82
40,3,18,88,2023-01-10 07:47:01.364960076,80986.84,128.05347,45059.25,80986.84,80986.84,80986.84,80986.84,80986.84,80986.84,80986.84,80986.84,80986.84,80986.84,80986.84
45,3,163,57,2023-01-10 07:52:31.910266956,69695.09,330.54532,80724.76,69695.09,69695.09,80724.76,69695.09,80724.76,69695.09,80724.76,80724.76,69695.09,80724.76,80724.76
50,3,74,17,2023-01-10 07:53:13.873755303,70084.67,41.96349,86180.64,70084.67,70084.67,,70084.67,,70084.67,,,70084.67,,
14,10,44,123,2023-01-10 07:55:29.043433618,78240.195,796.43866,2967.818,78240.195,78240.195,,78240.195,2967.818,78240.195,,,78240.195,,
86,3,16,85,2023-01-10 07:56:51.003409884,65606.17,217.12965,65606.17,65606.17,65606.17,65606.17,65606.17,65606.17,65606.17,65606.17,65606.17,65606.17,65606.17,65606.17
51,10,53,59,2023-01-10 07:57:19.216192613,86069.4,110.17276,84939.484,86069.4,86069.4,,86069.4,84939.484,86069.4,,,86069.4,,
143,10,28,142,2023-01-10 07:58:57.184640334,67751.18,97.968445,67751.18,67751.18,67751.18,67751.18,67751.18,67751.18,67751.18,67751.18,67751.18,67751.18,67751.18,67751.18
35,10,122,68,2023-01-10 08:00:51.810975372,68124.08,114.626335,69383.6,68124.08,68124.08,69383.6,68124.08,69383.6,68124.08,69383.6,69383.6,68124.08,69383.6,69383.6
67,3,9,76,2023-01-10 08:01:55.542122154,149935.66,304.53873,167597.2,149935.66,149935.66,167597.2,149935.66,167597.2,149935.66,167597.2,167597.2,149935.66,167597.2,167597.2
118,8,90,78,2023-01-10 08:02:04.049773518,112642.78,1157.6381,112642.78,112642.78,112642.78,112642.78,112642.78,112642.78,112642.78,112642.78,112642.78,112642.78,112642.78,112642.78
69,3,11,83,2023-01-10 08:02:50.584592246,63273.316,55.04247,34551.63,63273.316,63273.316,334634.0,63273.316,73081.23,63273.316,334634.0,334634.0,63273.316,334634.0,334634.0
111,3,69,24,2023-01-10 08:02:58.386698976,61748.52,7.802107,168020.38,61748.52,61748.52,168020.38,61748.52,168020.38,61748.52,168020.38,168020.38,61748.52,168020.38,168020.38
126,8,10,111,2023-01-10 08:03:56.668638116,16276.317,112.618866,1400.5271,16276.317,16276.317,,16276.317,26995.355,16276.317,,,16276.317,,
60,10,102,2,2023-01-10 08:05:26.143643556,84165.914,274.33267,84165.914,84165.914,84165.914,84165.914,84165.914,84165.914,84165.914,84165.914,84165.914,84165.914,84165.914,84165.914
82,1,114,65,2023-01-10 08:07:21.417372126,4351.6885,3895.4158,4351.6885,4351.6885,4351.6885,4351.6885,4351.6885,4351.6885,4351.6885,4351.6885,4351.6885,4351.6885,4351.6885,4351.6885
13,1,24,14,2023-01-10 08:07:54.664192824,51035.215,33.246822,58256.47,51035.215,51035.215,58256.47,51035.215,58256.47,51035.215,58256.47,58256.47,51035.215,58256.47,58256.47
124,3,70,41,2023-01-10 08:08:21.413619210,55217.062,323.02692,85720.52,55217.062,55217.062,85720.52,55217.062,85720.52,55217.062,85720.52,85720.52,55217.062,85720.52,85720.52
2,4,30,128,2023-01-10 08:08:32.109853296,59369.72,55487.305,81993.08,59369.72,59369.72,81993.08,59369.72,81993.08,59369.72,81993.08,81993.08,59369.72,81993.08,81993.08
33,3,22,133,2023-01-10 08:08:36.456333876,82438.54,15.042715,82438.54,82438.54,82438.54,82438.54,82438.54,82438.54,82438.54,82438.54,82438.54,82438.54,82438.54,82438.54
51,10,47,59,2023-01-10 08:09:39.598991274,740.3828,253.45535,71272.63,740.3828,740.3828,86809.78,740.3828,71272.63,740.3828,86809.78,86809.78,740.3828,86809.78,86809.78
36,3,38,127,2023-01-10 08:10:37.359969594,150874.42,120.90363,173174.17,150874.42,150874.42,173174.17,150874.42,173174.17,150874.42,173174.17,173174.17,150874.42,173174.17,173174.17
8,10,3,32,2023-01-10 08:11:37.770552708,55306.523,118.17156,55306.523,55306.523,55306.523,55306.523,55306.523,55306.523,55306.523,55306.523,55306.523,55306.523,55306.523,55306.523
14,10,77,123,2023-01-10 08:12:26.009630892,1016.9662,48.23908,79257.164,1016.9662,1016.9662,79257.164,1016.9662,79257.164,1016.9662,79257.164,79257.164,1016.9662,79257.164,79257.164
113,3,118,73,2023-01-10 08:13:02.910757104,86385.0,145.55078,86385.0,86385.0,86385.0,86385.0,86385.0,86385.0,86385.0,86385.0,86385.0,86385.0,86385.0,86385.0
136,10,135,151,2023-01-10 08:14:01.756764708,64843.34,95.74713,87070.82,64843.34,64843.34,87070.82,64843.34,87070.82,64843.34,87070.82,87070.82,64843.34,87070.82,87070.82
42,3,153,37,2023-01-10 08:14:16.243680510,87411.2,73.332924,87411.2,87411.2,87411.2,87411.2,87411.2,87411.2,87411.2,87411.2,87411.2,87411.2,87411.2,87411.2
50,3,120,17,2023-01-10 08:14:33.880764163,1280.007,17.637083,18365.643,1280.007,1280.007,669525.56,1280.007,156300.5,1280.007,669525.56,669525.56,1280.007,669525.56,669525.56
29,3,19,115,2023-01-10 08:15:43.408395588,65041.08,69.52763,85444.17,65041.08,65041.08,85444.17,65041.08,85444.17,65041.08,85444.17,85444.17,65041.08,85444.17,85444.17
128,3,93,107,2023-01-10 08:15:49.643028246,84983.68,6.2346325,84983.68,84983.68,84983.68,84983.68,84983.68,84983.68,84983.68,84983.68,84983.68,84983.68,84983.68,84983.68
24,3,137,159,2023-01-10 08:16:07.654037904,84560.4,18.01101,84560.4,84560.4,84560.4,84560.4,84560.4,84560.4,84560.4,84560.4,84560.4,84560.4,84560.4,84560.4
73,10,164,101,2023-01-10 08:16:59.244087540,84611.66,177.48732,84611.66,84611.66,84611.66,84611.66,84611.66,84611.66,84611.66,84611.66,84611.66,84611.66,84611.66,84611.66
83,3,15,95,2023-01-10 08:17:10.664432658,66321.375,63.010395,83566.99,66321.375,66321.375,83566.99,66321.375,83566.99,66321.375,83566.99,83566.99,66321.375,83566.99,83566.99
96,6,14,13,2023-01-10 08:17:46.447233636,26482.635,26482.635,57713.285,26482.635,26482.635,57713.285,26482.635,57713.285,26482.635,57713.285,57713.285,26482.635,57713.285,57713.285
148,10,17,19,2023-01-10 08:18:08.542932545,4327.3174,69.29884,82701.3,4327.3174,4327.3174,82701.3,4327.3174,82701.3,4327.3174,82701.3,82701.3,4327.3174,82701.3,82701.3
64,10,60,113,2023-01-10 08:18:45.588027270,59222.6,37.045094,73258.38,59222.6,59222.6,73258.38,59222.6,73258.38,59222.6,73258.38,73258.38,59222.6,73258.38,73258.38
